,ctx-lh-bankssts,ctx-lh-caudalanteriorcingulate,ctx-lh-caudalmiddlefrontal,ctx-lh-cuneus,ctx-lh-entorhinal,ctx-lh-fusiform,ctx-lh-inferiorparietal,ctx-lh-inferiortemporal,ctx-lh-isthmuscingulate,ctx-lh-lateraloccipital,ctx-lh-lateralorbitofrontal,ctx-lh-lingual,ctx-lh-medialorbitofrontal,ctx-lh-middletemporal,ctx-lh-parahippocampal,ctx-lh-paracentral,ctx-lh-parsopercularis,ctx-lh-parsorbitalis,ctx-lh-parstriangularis,ctx-lh-pericalcarine,ctx-lh-postcentral,ctx-lh-posteriorcingulate,ctx-lh-precentral,ctx-lh-precuneus,ctx-lh-rostralanteriorcingulate,ctx-lh-rostralmiddlefrontal,ctx-lh-superiorfrontal,ctx-lh-superiorparietal,ctx-lh-superiortemporal,ctx-lh-supramarginal,ctx-lh-frontalpole,ctx-lh-temporalpole,ctx-lh-transversetemporal,ctx-lh-insula,ctx-rh-bankssts,ctx-rh-caudalanteriorcingulate,ctx-rh-caudalmiddlefrontal,ctx-rh-cuneus,ctx-rh-entorhinal,ctx-rh-fusiform,ctx-rh-inferiorparietal,ctx-rh-inferiortemporal,ctx-rh-isthmuscingulate,ctx-rh-lateraloccipital,ctx-rh-lateralorbitofrontal,ctx-rh-lingual,ctx-rh-medialorbitofrontal,ctx-rh-middletemporal,ctx-rh-parahippocampal,ctx-rh-paracentral,ctx-rh-parsopercularis,ctx-rh-parsorbitalis,ctx-rh-parstriangularis,ctx-rh-pericalcarine,ctx-rh-postcentral,ctx-rh-posteriorcingulate,ctx-rh-precentral,ctx-rh-precuneus,ctx-rh-rostralanteriorcingulate,ctx-rh-rostralmiddlefrontal,ctx-rh-superiorfrontal,ctx-rh-superiorparietal,ctx-rh-superiortemporal,ctx-rh-supramarginal,ctx-rh-frontalpole,ctx-rh-temporalpole,ctx-rh-transversetemporal,ctx-rh-insula,Left-Cerebellum-Cortex,Left-Thalamus-Proper,Left-Caudate,Left-Putamen,Left-Pallidum,Left-Hippocampus,Left-Amygdala,Left-Accumbens-area,Left-VentralDC/Hypothalamus,Right-Cerebellum-Cortex,Right-Thalamus-Proper,Right-Caudate,Right-Putamen,Right-Pallidum,Right-Hippocampus,Right-Amygdala,Right-Accumbens-area,Right-VentralDC/Hypothalamus
ctx-rh-parstriangularis,0.0,1.3513513513513513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963.5135135135135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4109.459459459459,118.91891891891892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.081081081081,0.0,0.0,0.0,0.0,0.0,2513.5135135135133,3209.4594594594596,0.0,0.0,0.0,0.0,0.0,0.0,508.1081081081081,13770.27027027027,19509.45945945946,0.0,0.0,0.0,0.0,0.0,0.0,127.02702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.02702702702703,0.0,0.0,0.0,0.0,0.0,0.0
ctx-rh-pericalcarine,0.0,0.0,0.0,1275.6756756756756,0.0,0.0,10.81081081081081,0.0,1.3513513513513513,144.59459459459458,0.0,27.027027027027028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.64864864864865,0.0,0.0,0.0,372.97297297297297,0.0,0.0,0.0,986.4864864864865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13978.378378378378,0.0,4779.72972972973,85.13513513513513,355.4054054054054,13.513513513513514,19293.243243243243,0.0,11313.513513513513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.1351351351351,0.0,0.0,0.0,127.02702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.24324324324324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-rh-postcentral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.891891891891895,0.0,0.0,0.0,0.0,2.7027027027027026,0.0,14.864864864864865,0.0,0.0,0.0,82.43243243243244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.45945945945946,0.0,197.2972972972973,0.0,0.0,0.0,28.37837837837838,0.0,0.0,0.0,0.0,0.0,0.0,2.7027027027027026,0.0,12337.837837837838,4.054054054054054,0.0,0.0,0.0,0.0,108.10810810810811,45809.45945945946,258.1081081081081,0.0,0.0,6904.054054054054,4655.405405405405,2825.675675675676,30472.972972972973,0.0,0.0,156.75675675675674,245.94594594594594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-rh-posteriorcingulate,0.0,29.72972972972973,0.0,0.0,0.0,0.0,0.0,0.0,67.56756756756756,0.0,0.0,0.0,0.0,0.0,0.0,2689.189189189189,0.0,0.0,0.0,0.0,189.1891891891892,3909.4594594594596,1339.1891891891892,78.37837837837837,0.0,0.0,6504.054054054054,52.7027027027027,0.0,0.0,0.0,0.0,0.0,0.0,2263.5135135135133,181.0810810810811,0.0,0.0,0.0,0.0,2.7027027027027026,1437.837837837838,229.72972972972974,0.0,0.0,0.0,0.0,2358.108108108108,0.0,944.5945945945946,40.54054054054054,0.0,0.0,0.0,108.10810810810811,0.0,194.59459459459458,387.8378378378378,0.0,0.0,429.72972972972974,0.0,2540.5405405405404,2525.675675675676,0.0,0.0,482.43243243243245,9262.162162162162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3705.4054054054054,17787.837837837837,1808.1081081081081,194.59459459459458,275.6756756756757,0.0,0.0,0.0
ctx-rh-precentral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.972972972972972,0.0,0.0,0.0,0.0,0.0,0.0,1.3513513513513513,0.0,0.0,0.0,132.43243243243242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.405405405405405,32.432432432432435,16339.18918918919,0.0,0.0,0.0,1.3513513513513513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9814.864864864865,3552.7027027027025,0.0,0.0,0.0,45809.45945945946,194.59459459459458,0.0,2.7027027027027026,0.0,31.08108108108108,25706.756756756757,210.8108108108108,2308.108108108108,16578.37837837838,0.0,0.0,10.81081081081081,705.4054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.78378378378378,0.0,0.0,0.0,0.0,0.0,0.0
ctx-rh-precuneus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.27027027027027,0.0,0.0,0.0,0.0,0.0,0.0,1509.4594594594594,0.0,0.0,0.0,0.0,343.2432432432432,0.0,27.027027027027028,10333.783783783783,0.0,0.0,0.0,3447.2972972972975,0.0,0.0,0.0,0.0,0.0,0.0,17655.405405405407,0.0,0.0,3181.0810810810813,0.0,5112.1621621621625,21045.945945945947,17047.297297297297,2435.135135135135,11255.405405405405,0.0,4324.324324324324,0.0,11097.297297297297,6.756756756756757,1191.8918918918919,0.0,0.0,0.0,835.1351351351351,258.1081081081081,387.8378378378378,2.7027027027027026,0.0,0.0,0.0,0.0,23360.81081081081,1150.0,2651.3513513513512,0.0,0.0,70.27027027027027,86.48648648648648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3513513513513513,0.0,39.189189189189186,0.0,0.0,22.972972972972972,0.0,0.0,0.0
ctx-rh-rostralanteriorcingulate,0.0,222.97297297297297,1975.6756756756756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.054054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1781.081081081081,3662.162162162162,4650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.5945945945946,0.0,0.0,1.3513513513513513,4.054054054054054,0.0,2.7027027027027026,0.0,0.0,17348.64864864865,0.0,2432.4324324324325,0.0,0.0,0.0,0.0,754.0540540540541,508.1081081081081,0.0,0.0,0.0,0.0,0.0,0.0,50.0,445.94594594594594,0.0,0.0,0.0,0.0,6.756756756756757,0.0,14.864864864864865,0.0,0.0,127.02702702702703,0.0,0.0,0.0,0.0,6.756756756756757,0.0,0.0,0.0,367.56756756756755,0.0,0.0,0.0,0.0,317.56756756756755,1.3513513513513513
ctx-rh-rostralmiddlefrontal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.756756756756757,1559.4594594594594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.62162162162162,8572.972972972973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933.7837837837837,0.0,3477.027027027027,0.0,0.0,0.0,3083.7837837837837,6487.8378378378375,13770.27027027027,0.0,0.0,0.0,31.08108108108108,0.0,50.0,0.0,76612.16216216216,0.0,0.0,0.0,645.9459459459459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-rh-superiorfrontal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.94594594594594,0.0,0.0,0.0,0.0,0.0,0.0,85.13513513513513,0.0,1.3513513513513513,37.83783783783784,21922.972972972973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.13513513513516,30989.18918918919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5410.810810810811,0.0,795.9459459459459,0.0,0.0,1386.4864864864865,23113.513513513513,6124.324324324324,19509.45945945946,0.0,6904.054054054054,429.72972972972974,25706.756756756757,0.0,445.94594594594594,76612.16216216216,0.0,0.0,840.5405405405405,98.64864864864865,232.43243243243242,0.0,37.83783783783784,12968.918918918918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1451.3513513513512,70.27027027027027,0.0,0.0,0.0,0.0,0.0
ctx-rh-superiorparietal,0.0,0.0,0.0,4.054054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.054054054054054,0.0,0.0,0.0,0.0,1.3513513513513513,0.0,0.0,28.37837837837838,0.0,0.0,0.0,127.02702702702703,0.0,0.0,0.0,0.0,0.0,0.0,1324.3243243243244,0.0,0.0,3318.9189189189187,0.0,156.75675675675674,64047.2972972973,193.24324324324326,0.0,16770.27027027027,0.0,0.0,0.0,672.972972972973,0.0,2959.4594594594596,0.0,0.0,0.0,127.02702702702703,4655.405405405405,0.0,210.8108108108108,23360.81081081081,0.0,0.0,0.0,0.0,116.21621621621621,11959.45945945946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-rh-superiortemporal,0.0,6.756756756756757,10.81081081081081,0.0,0.0,0.0,0.0,0.0,1.3513513513513513,0.0,0.0,0.0,0.0,0.0,0.0,117.56756756756756,0.0,0.0,0.0,0.0,5.405405405405405,16.216216216216218,16.216216216216218,10.81081081081081,0.0,1.3513513513513513,60.810810810810814,4.054054054054054,0.0,0.0,0.0,0.0,0.0,0.0,5202.7027027027025,89.1891891891892,6.756756756756757,0.0,0.0,0.0,43.24324324324324,970.2702702702703,637.8378378378378,0.0,693.2432432432432,0.0,4.054054054054054,21841.891891891893,0.0,1814.8648648648648,289.18918918918916,9.45945945945946,0.0,0.0,2825.675675675676,2540.5405405405404,2308.108108108108,1150.0,0.0,0.0,840.5405405405405,116.21621621621621,0.0,11886.486486486487,0.0,267.56756756756755,7800.0,13941.891891891892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.27027027027026,994.5945945945946,2706.7567567567567,29.72972972972973,1.3513513513513513,91.89189189189189,20.27027027027027,1.3513513513513513
ctx-rh-supramarginal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.02702702702703,0.0,0.0,0.0,0.0,18.91891891891892,0.0,59.45945945945946,28.37837837837838,0.0,0.0,6.756756756756757,4.054054054054054,0.0,0.0,0.0,0.0,0.0,0.0,3628.3783783783783,0.0,0.0,0.0,0.0,0.0,8090.540540540541,0.0,66.21621621621621,0.0,0.0,0.0,0.0,105.4054054054054,0.0,22724.324324324323,0.0,0.0,0.0,0.0,30472.972972972973,2525.675675675676,16578.37837837838,2651.3513513513512,0.0,0.0,98.64864864864865,11959.45945945946,11886.486486486487,0.0,0.0,0.0,370.27027027027026,343.2432432432432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.02702702702703,0.0,0.0,0.0,0.0,0.0,0.0
ctx-rh-frontalpole,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.810810810810814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.78378378378378,1475.6756756756756,0.0,0.0,0.0,14.864864864864865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.35135135135135,0.0,941.8918918918919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.9459459459459,232.43243243243242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-rh-temporalpole,0.0,0.0,174.32432432432432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.64864864864865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.108108108108109,0.0,8.108108108108109,6.756756756756757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3513513513513513,0.0,0.0,0.0,0.0,283.7837837837838,471.6216216216216,0.0,1706.7567567567567,0.0,0.0,1564.8648648648648,0.0,572.972972972973,1279.7297297297298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.756756756756757,0.0,0.0,0.0,267.56756756756755,0.0,0.0,0.0,0.0,287.8378378378378,0.0,10.81081081081081,367.56756756756755,97.29729729729729,56.75675675675676,0.0,0.0,148.64864864864865,91.89189189189189,0.0,0.0,14.864864864864865,101.35135135135135,2.7027027027027026,0.0,40.54054054054054,112.16216216216216,58.108108108108105
ctx-rh-transversetemporal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.83783783783784,0.0,0.0,0.0,0.0,2.7027027027027026,0.0,1.3513513513513513,6.756756756756757,0.0,0.0,1.3513513513513513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.97297297297297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.027027027027028,0.0,0.0,0.0,0.0,228.3783783783784,0.0,785.1351351351351,0.0,0.0,0.0,0.0,156.75675675675674,482.43243243243245,10.81081081081081,70.27027027027027,0.0,0.0,37.83783783783784,0.0,7800.0,370.27027027027026,0.0,0.0,0.0,1954.054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.21621621621622,1.3513513513513513,0.0,0.0,0.0,0.0,0.0
ctx-rh-insula,0.0,32.432432432432435,328.3783783783784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.513513513513514,0.0,0.0,421.6216216216216,0.0,0.0,0.0,0.0,1.3513513513513513,0.0,70.27027027027027,4.054054054054054,0.0,2.7027027027027026,1324.3243243243244,1.3513513513513513,0.0,0.0,0.0,0.0,0.0,0.0,43.24324324324324,5341.891891891892,22.972972972972972,0.0,37.83783783783784,133.78378378378378,0.0,2101.3513513513512,39.189189189189186,0.0,516.2162162162163,0.0,39.189189189189186,2937.837837837838,0.0,12960.81081081081,614.8648648648649,183.78378378378378,127.02702702702703,0.0,245.94594594594594,9262.162162162162,705.4054054054054,86.48648648648648,14.864864864864865,0.0,12968.918918918918,0.0,13941.891891891892,343.2432432432432,0.0,287.8378378378378,1954.054054054054,0.0,0.0,8.108108108108109,27.027027027027028,0.0,0.0,0.0,0.0,4.054054054054054,1.3513513513513513,0.0,706.7567567567568,17494.594594594593,23248.64864864865,891.8918918918919,1.3513513513513513,383.7837837837838,154.05405405405406,317.56756756756755
Left-Cerebellum-Cortex,1008.1081081081081,0.0,0.0,1.3513513513513513,0.0,37363.51351351351,950.0,13441.891891891892,389.18918918918916,9613.513513513513,0.0,12344.594594594595,0.0,683.7837837837837,2768.9189189189187,0.0,0.0,0.0,0.0,22.972972972972972,0.0,0.0,0.0,81.08108108108108,0.0,0.0,0.0,2.7027027027027026,193.24324324324326,347.2972972972973,0.0,0.0,2.7027027027027026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.27027027027027,0.0,0.0,0.0,459.4594594594595,0.0,0.0,10.81081081081081,47524.32432432433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Left-Thalamus-Proper,4.054054054054054,0.0,2709.4594594594596,0.0,0.0,0.0,4.054054054054054,0.0,95.94594594594595,0.0,0.0,0.0,8.108108108108109,0.0,87.83783783783784,0.0,27.027027027027028,0.0,0.0,0.0,7605.405405405405,8.108108108108109,19821.62162162162,0.0,0.0,0.0,0.0,1114.8648648648648,1741.8918918918919,12959.45945945946,0.0,0.0,1247.2972972972973,6327.027027027027,0.0,0.0,0.0,0.0,262.1621621621622,51.351351351351354,0.0,16.216216216216218,12.162162162162161,0.0,0.0,0.0,0.0,0.0,632.4324324324324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.81081081081081,0.0,8.108108108108109,20.27027027027027,0.0,14841.891891891892,221.6216216216216,74.32432432432432,639.1891891891892,0.0,1.3513513513513513,20883.783783783783,11377.027027027027,2006.7567567567567,4.054054054054054,1.3513513513513513,1.3513513513513513,51.351351351351354,54.054054054054056,2.7027027027027026,8509.45945945946
Left-Caudate,0.0,9.45945945945946,25904.054054054053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1267.5675675675675,0.0,3014.864864864865,0.0,0.0,0.0,3040.5405405405404,0.0,954.0540540540541,0.0,5047.2972972972975,8.108108108108109,20651.35135135135,0.0,1381.081081081081,5498.648648648648,18.91891891891892,494.5945945945946,0.0,3409.4594594594596,0.0,0.0,0.0,2535.135135135135,0.0,0.0,0.0,0.0,104.05405405405405,86.48648648648648,0.0,102.70270270270271,0.0,0.0,248.64864864864865,0.0,991.8918918918919,18.91891891891892,112.16216216216216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.02702702702703,0.0,0.0,0.0,0.0,0.0,0.0,367.56756756756755,0.0,27.027027027027028,0.0,14841.891891891892,0.0,3090.5405405405404,348.64864864864865,0.0,0.0,960.8108108108108,281.0810810810811,90.54054054054055,360.81081081081084,195.94594594594594,20.27027027027027,48.648648648648646,0.0,2.7027027027027026,228.3783783783784,383.7837837837838
Left-Putamen,0.0,0.0,1574.3243243243244,0.0,63.513513513513516,0.0,0.0,0.0,0.0,0.0,2282.4324324324325,0.0,2320.2702702702704,0.0,12.162162162162161,0.0,3121.6216216216217,0.0,0.0,0.0,2617.5675675675675,0.0,10755.405405405405,0.0,0.0,29.72972972972973,0.0,0.0,43.24324324324324,263.5135135135135,0.0,0.0,228.3783783783784,23333.783783783783,0.0,0.0,0.0,0.0,58.108108108108105,54.054054054054056,0.0,4.054054054054054,0.0,0.0,0.0,0.0,52.7027027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.29729729729729,0.0,0.0,0.0,221.6216216216216,3090.5405405405404,0.0,16185.135135135135,1350.0,2922.972972972973,700.0,6224.324324324324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7027027027027026
Left-Pallidum,0.0,0.0,448.64864864864865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3513513513513513,0.0,1166.2162162162163,0.0,0.0,0.0,45.945945945945944,0.0,0.0,0.0,101.35135135135135,0.0,2037.837837837838,0.0,0.0,0.0,0.0,0.0,0.0,4.054054054054054,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,56.75675675675676,81.08108108108108,0.0,5.405405405405405,0.0,0.0,0.0,0.0,22.972972972972972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.75675675675676,0.0,0.0,0.0,74.32432432432432,348.64864864864865,16185.135135135135,0.0,120.27027027027027,855.4054054054054,781.081081081081,9043.243243243243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.45945945945946
Left-Hippocampus,1962.162162162162,0.0,0.0,0.0,2987.837837837838,1254.054054054054,1436.4864864864865,16.216216216216218,695.9459459459459,0.0,0.0,610.8108108108108,0.0,1032.4324324324325,9864.864864864865,0.0,0.0,0.0,0.0,0.0,67.56756756756756,0.0,12.162162162162161,0.0,0.0,0.0,0.0,509.4594594594595,19202.702702702703,13537.837837837838,0.0,0.0,1733.7837837837837,3008.108108108108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.4594594594595,639.1891891891892,0.0,1350.0,120.27027027027027,0.0,736.4864864864865,0.0,951.3513513513514,2651.3513513513512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Left-Amygdala,0.0,0.0,0.0,0.0,1463.5135135135135,54.054054054054056,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.3513513513513513,0.0,0.0,0.0,0.0,0.0,0.0,190.54054054054055,0.0,58.108108108108105,0.0,0.0,0.0,0.0,0.0,2013.5135135135135,1.3513513513513513,0.0,35.13513513513514,14.864864864864865,2958.108108108108,0.0,0.0,0.0,0.0,1.3513513513513513,4.054054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2922.972972972973,855.4054054054054,736.4864864864865,0.0,0.0,256.7567567567568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Left-Accumbens-area,0.0,0.0,231.0810810810811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.45945945945945,0.0,1002.7027027027027,0.0,0.0,0.0,39.189189189189186,0.0,1.3513513513513513,0.0,0.0,0.0,63.513513513513516,0.0,137.83783783783784,32.432432432432435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.62162162162162,0.0,0.0,0.0,0.0,106.75675675675676,50.0,0.0,21.62162162162162,0.0,0.0,18.91891891891892,0.0,186.48648648648648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.756756756756757,0.0,0.0,0.0,0.0,0.0,0.0,148.64864864864865,0.0,4.054054054054054,0.0,1.3513513513513513,960.8108108108108,700.0,781.081081081081,0.0,0.0,0.0,35.13513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.054054054054054,5.405405405405405
Left-VentralDC/Hypothalamus,0.0,0.0,689.1891891891892,0.0,41.891891891891895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.1891891891892,0.0,350.0,0.0,6.756756756756757,0.0,0.0,0.0,3317.5675675675675,0.0,11600.0,0.0,0.0,0.0,0.0,0.0,674.3243243243244,835.1351351351351,0.0,0.0,1856.7567567567567,8664.864864864865,0.0,0.0,0.0,0.0,606.7567567567568,583.7837837837837,0.0,94.5945945945946,0.0,0.0,1.3513513513513513,0.0,21.62162162162162,0.0,44.5945945945946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.89189189189189,0.0,1.3513513513513513,10.81081081081081,20883.783783783783,281.0810810810811,6224.324324324324,9043.243243243243,951.3513513513514,256.7567567567568,35.13513513513514,0.0,1877.027027027027,0.0,0.0,0.0,0.0,1.3513513513513513,1.3513513513513513,0.0,3260.810810810811
Right-Cerebellum-Cortex,1.3513513513513513,0.0,0.0,839.1891891891892,0.0,279.72972972972974,955.4054054054054,0.0,13498.648648648648,1724.3243243243244,0.0,30555.405405405407,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,2262.162162162162,6.756756756756757,0.0,0.0,6318.918918918919,0.0,0.0,0.0,1572.972972972973,47.2972972972973,3443.2432432432433,0.0,0.0,9.45945945945946,47.2972972972973,0.0,0.0,0.0,1.3513513513513513,0.0,3198.6486486486488,0.0,4.054054054054054,1.3513513513513513,1104.054054054054,0.0,9239.18918918919,0.0,0.0,154.05405405405406,0.0,0.0,0.0,0.0,93.24324324324324,0.0,0.0,0.0,1.3513513513513513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47524.32432432433,11377.027027027027,90.54054054054055,0.0,0.0,2651.3513513513512,0.0,0.0,1877.027027027027,0.0,1.3513513513513513,0.0,0.0,0.0,0.0,0.0,0.0,212.16216216216216
Right-Thalamus-Proper,0.0,37.83783783783784,2939.189189189189,0.0,0.0,0.0,37.83783783783784,0.0,1008.1081081081081,0.0,0.0,0.0,0.0,0.0,0.0,152.7027027027027,0.0,0.0,0.0,0.0,3950.0,5379.72972972973,19810.81081081081,14.864864864864865,0.0,0.0,251.35135135135135,7458.108108108108,0.0,958.1081081081081,0.0,0.0,0.0,0.0,2.7027027027027026,9.45945945945946,0.0,0.0,8.108108108108109,212.16216216216216,0.0,2031.081081081081,641.8918918918919,0.0,29.72972972972973,0.0,0.0,1377.027027027027,655.4054054054054,0.0,0.0,0.0,0.0,0.0,0.0,3705.4054054054054,0.0,0.0,0.0,0.0,0.0,0.0,420.27027027027026,0.0,0.0,0.0,0.0,706.7567567567568,0.0,2006.7567567567567,360.81081081081084,0.0,0.0,0.0,0.0,0.0,0.0,1.3513513513513513,0.0,877.027027027027,3140.5405405405404,15266.216216216217,9682.432432432432,1282.4324324324325,8.108108108108109,25408.108108108107
